Key,Source,Context,Changes,English,Russian,Spanish
buffMBoosterShotgunsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Shotgun Weekly»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Еженедельная дробь»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterRifles,items,Item,,Magazine Booster [5AFF75]«Rifle World»[-],Бустер журналов [5AFF75]«Мир винтовок»[-],
MBoosterRiflesDesc,items,Item,,"Significantly increases the chance of finding magazines «Rifle World»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Мир винтовок»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterRiflesName,buffs,buff,,Magazine Booster [5AFF75]«Rifle World»[-],Бустер журналов [5AFF75]«Мир винтовок»[-],
buffMBoosterRiflesTooltip,buffs,buff,,You have activated the «Rifle World» magazine booster.,Вы активировали бустер журналов «Мир винтовок»,
buffMBoosterRiflesDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Rifle World»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Мир винтовок»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterMachineGuns,items,Item,,Magazine Booster [5AFF75]«Tactical Warfare»[-],Бустер журналов [5AFF75]«Тактическое оружие»[-],
MBoosterMachineGunsDesc,items,Item,,"Significantly increases the chance of finding magazines «Tactical Warfare»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Тактическое оружие»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterMachineGunsName,buffs,buff,,Magazine Booster [5AFF75]«Tactical Warfare»[-],Бустер журналов [5AFF75]«Тактическое оружие»[-],
buffMBoosterMachineGunsTooltip,buffs,buff,,You have activated the «Tactical Warfare» magazine booster.,Вы активировали бустер журналов «Тактическое оружие»,
buffMBoosterMachineGunsDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Tactical Warfare»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Тактическое оружие»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterExplosives,items,Item,,Magazine Booster [5AFF75]«Explosive Magazine»[-],Бустер журналов [5AFF75]«Всё о взрывчатке»[-],
MBoosterExplosivesDesc,items,Item,,"Significantly increases the chance of finding magazines «Explosive Magazine»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Всё о взрывчатке»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterExplosivesName,buffs,buff,,Magazine Booster [5AFF75]«Explosive Magazine»[-],Бустер журналов [5AFF75]«Всё о взрывчатке»[-],
buffMBoosterExplosivesTooltip,buffs,buff,,You have activated the «Explosive Magazine» magazine booster.,Вы активировали бустер журналов «Всё о взрывчатке»,
buffMBoosterExplosivesDesc,buffs,Buff,,"Significantly increases the chance of finding magazines «Explosive Magazine»\n\n[DECEA3]Only one magazine booster can be active at a time. Doesn't work if all journals are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Всё о взрывчатке»\n\n[DECEA3]Одновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",

MBoosterRobotics,items,Item,,Magazine Booster [5AFF75]«Tech Planet»[-],Бустер журналов [5AFF75]«Планета технологий»[-],
MBoosterRoboticsDesc,items,Item,,"Significantly increases the chance of finding magazines «Tech Planet»\n\n[DECEA3]Duration 1 hour. Only one magazine booster can be active at a time. Does not work if all magazines are studied, including mastery.[-]","Значительно увеличивает шанс найти журналы «Планета технологий»\n\n[DECEA3]Длительность 1 час.\nОдновременно может быть активен только один бустер журналов.\n\nЭффект не работает при полном изучении всех журналов (включая мастерство).[-]",
buffMBoosterRoboticsName,buffs,buff,,Magazine Booster [5AFF75]«Tech Planet»[-],Бустер журналов [5AFF75]«Планета технологий»[-],
